,name,often_tested,multirun,boxcox_lmbda
2059,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2060,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2061,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2062,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2063,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2064,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2065,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2066,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2067,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2068,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2069,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2070,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2071,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2072,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2073,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2074,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2075,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2076,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2077,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2078,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2079,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2080,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2081,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2082,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2083,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2084,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2085,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2086,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2087,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2088,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2089,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2090,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2091,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2092,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2093,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2094,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2095,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2096,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2097,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2098,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2099,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2100,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2101,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2102,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2103,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2104,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2105,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2106,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2107,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2108,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2109,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2110,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2111,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2112,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2113,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2114,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2115,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2116,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2117,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2118,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2119,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2120,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2121,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2122,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2123,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2124,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2125,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2126,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2127,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2128,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2129,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2130,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2131,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2132,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2133,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2134,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2135,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2136,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2137,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2138,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2139,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2140,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2141,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2142,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2143,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2144,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2145,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2146,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2147,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2148,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2149,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2150,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2151,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2152,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2153,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2154,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2155,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2156,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2157,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2158,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2159,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2160,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2161,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2162,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2163,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2164,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2165,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2166,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2167,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2168,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2169,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2170,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2171,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2172,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2173,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2174,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2175,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2176,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2177,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2178,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2179,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2180,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2181,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2182,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2183,test_related_elements_as_list,0.0,0.0,-0.3260524396705315
2184,test_links_with_same_resource,0.0,-1.0,-0.3260524396705315
2185,test_svg_icon_link,0.0,-1.0,-0.3260524396705315
2186,test_svg_icon_link,0.0,-1.0,-0.3260524396705315
2187,test_tables_struct,0.0,0.0,-0.3260524396705315
2188,test_tables_struct,0.0,0.0,-0.3260524396705315
2189,test_tables_struct,0.0,0.0,-0.3260524396705315
2190,test_tables_struct,0.0,0.0,-0.3260524396705315
2191,test_tables_struct,0.0,0.0,-0.3260524396705315
2192,test_tables_struct,0.0,0.0,-0.3260524396705315
2193,test_tables_struct,0.0,0.0,-0.3260524396705315
2194,test_tables_struct,0.0,0.0,-0.3260524396705315
2195,test_tables_struct,0.0,0.0,-0.3260524396705315
2196,test_tables_struct,0.0,0.0,-0.3260524396705315
2197,test_tables_struct,0.0,0.0,-0.3260524396705315
2198,test_tables_struct,0.0,0.0,-0.3260524396705315
2199,test_tables_struct,0.0,0.0,-0.3260524396705315
2200,test_tables_struct,0.0,0.0,-0.3260524396705315
2201,test_tables_struct,0.0,0.0,-0.3260524396705315
2202,test_tables_struct,0.0,0.0,-0.3260524396705315
2203,test_tables_struct,0.0,0.0,-0.3260524396705315
2204,test_tables_struct,0.0,0.0,-0.3260524396705315
2205,test_tables_struct,0.0,0.0,-0.3260524396705315
2206,test_tables_struct,0.0,0.0,-0.3260524396705315
2207,test_tables_struct,0.0,0.0,-0.3260524396705315
2208,test_tables_struct,0.0,0.0,-0.3260524396705315
2209,test_tables_struct,0.0,0.0,-0.3260524396705315
2210,test_tables_struct,0.0,0.0,-0.3260524396705315
2211,test_tables_struct,0.0,0.0,-0.3260524396705315
2212,test_tables_struct,0.0,0.0,-0.3260524396705315
2213,test_tables_struct,0.0,0.0,-0.3260524396705315
2214,test_tables_struct,0.0,0.0,-0.3260524396705315
2215,test_tables_struct,0.0,0.0,-0.3260524396705315
2216,test_tables_struct,0.0,0.0,-0.3260524396705315
2217,test_tables_struct,0.0,0.0,-0.3260524396705315
2218,test_tables_struct,0.0,0.0,-0.3260524396705315
2219,test_tables_struct,0.0,0.0,-0.3260524396705315
2220,test_tables_struct,0.0,0.0,-0.3260524396705315
2221,test_tables_struct,0.0,0.0,-0.3260524396705315
2222,test_tables_struct,0.0,0.0,-0.3260524396705315
2223,test_tables_struct,0.0,0.0,-0.3260524396705315
2224,test_tables_struct,0.0,0.0,-0.3260524396705315
2225,test_tables_struct,0.0,0.0,-0.3260524396705315
2226,test_tables_struct,0.0,0.0,-0.3260524396705315
2227,test_tables_struct,0.0,0.0,-0.3260524396705315
2228,test_tables_struct,0.0,0.0,-0.3260524396705315
2229,test_tables_struct,0.0,0.0,-0.3260524396705315
2230,test_tables_struct,0.0,0.0,-0.3260524396705315
2231,test_tables_struct,0.0,0.0,-0.3260524396705315
2232,test_tables_struct,0.0,0.0,-0.3260524396705315
2233,test_tables_struct,0.0,0.0,-0.3260524396705315
2234,test_tables_struct,0.0,0.0,-0.3260524396705315
2235,test_tables_struct,0.0,0.0,-0.3260524396705315
2236,test_tables_struct,0.0,0.0,-0.3260524396705315
2237,test_tables_struct,0.0,0.0,-0.3260524396705315
2238,test_tables_struct,0.0,0.0,-0.3260524396705315
2239,test_tables_struct,0.0,0.0,-0.3260524396705315
2240,test_tables_struct,0.0,0.0,-0.3260524396705315
2241,test_tables_struct,0.0,0.0,-0.3260524396705315
2242,test_tables_struct,0.0,0.0,-0.3260524396705315
2243,test_tables_struct,0.0,0.0,-0.3260524396705315
2244,test_tables_struct,0.0,0.0,-0.3260524396705315
2245,test_tables_struct,0.0,0.0,-0.3260524396705315
2246,test_tables_struct,0.0,0.0,-0.3260524396705315
2247,test_tables_struct,0.0,0.0,-0.3260524396705315
2248,test_tables_struct,0.0,0.0,-0.3260524396705315
2249,test_tables_struct,0.0,0.0,-0.3260524396705315
2250,test_tables_struct,0.0,0.0,-0.3260524396705315
2251,test_tables_struct,0.0,0.0,-0.3260524396705315
2252,test_tables_struct,0.0,0.0,-0.3260524396705315
2253,test_tables_struct,0.0,0.0,-0.3260524396705315
2254,test_tables_struct,0.0,0.0,-0.3260524396705315
2255,test_tables_struct,0.0,0.0,-0.3260524396705315
2256,test_tables_struct,0.0,0.0,-0.3260524396705315
2257,test_tables_struct,0.0,0.0,-0.3260524396705315
2258,test_tables_struct,0.0,0.0,-0.3260524396705315
2259,test_tables_struct,0.0,0.0,-0.3260524396705315
2260,test_tables_struct,0.0,0.0,-0.3260524396705315
2261,test_tables_struct,0.0,0.0,-0.3260524396705315
2262,test_tables_struct,0.0,0.0,-0.3260524396705315
2263,test_tables_struct,0.0,0.0,-0.3260524396705315
2264,test_tables_struct,0.0,0.0,-0.3260524396705315
2265,test_tables_struct,0.0,0.0,-0.3260524396705315
2266,test_tables_struct,0.0,0.0,-0.3260524396705315
2267,test_tables_struct,0.0,0.0,-0.3260524396705315
2268,test_tables_struct,0.0,0.0,-0.3260524396705315
2269,test_tables_struct,0.0,0.0,-0.3260524396705315
2270,test_tables_struct,0.0,0.0,-0.3260524396705315
2271,test_tables_struct,0.0,0.0,-0.3260524396705315
2272,test_tables_struct,0.0,0.0,-0.3260524396705315
2273,test_tables_struct,0.0,0.0,-0.3260524396705315
2274,test_tables_struct,0.0,0.0,-0.3260524396705315
2275,test_tables_struct,0.0,0.0,-0.3260524396705315
2276,test_tables_struct,0.0,0.0,-0.3260524396705315
2277,test_tables_struct,0.0,0.0,-0.3260524396705315
2278,test_tables_struct,0.0,0.0,-0.3260524396705315
2279,test_tables_struct,0.0,0.0,-0.3260524396705315
2280,test_tables_struct,0.0,0.0,-0.3260524396705315
2281,test_tables_struct,0.0,0.0,-0.3260524396705315
2282,test_tables_struct,0.0,0.0,-0.3260524396705315
2283,test_tables_struct,0.0,0.0,-0.3260524396705315
2284,test_tables_struct,0.0,0.0,-0.3260524396705315
2285,test_tables_struct,0.0,0.0,-0.3260524396705315
2286,test_tables_struct,0.0,0.0,-0.3260524396705315
2287,test_tables_struct,0.0,0.0,-0.3260524396705315
2288,test_tables_struct,0.0,0.0,-0.3260524396705315
2289,test_tables_struct,0.0,0.0,-0.3260524396705315
2290,test_tables_struct,0.0,0.0,-0.3260524396705315
2291,test_tables_struct,0.0,0.0,-0.3260524396705315
2292,test_tables_struct,0.0,0.0,-0.3260524396705315
2293,test_tables_struct,0.0,0.0,-0.3260524396705315
2294,test_tables_struct,0.0,0.0,-0.3260524396705315
2295,test_tables_struct,0.0,0.0,-0.3260524396705315
2296,test_tables_struct,0.0,0.0,-0.3260524396705315
2297,test_tables_struct,0.0,0.0,-0.3260524396705315
2298,test_tables_struct,0.0,0.0,-0.3260524396705315
2299,test_tables_struct,0.0,0.0,-0.3260524396705315
2300,test_tables_struct,0.0,0.0,-0.3260524396705315
2301,test_tables_struct,0.0,0.0,-0.3260524396705315
2302,test_tables_struct,0.0,0.0,-0.3260524396705315
2303,test_tables_struct,0.0,0.0,-0.3260524396705315
2304,test_tables_struct,0.0,0.0,-0.3260524396705315
2305,test_tables_struct,0.0,0.0,-0.3260524396705315
2306,test_tables_struct,0.0,0.0,-0.3260524396705315
2307,test_tables_struct,0.0,0.0,-0.3260524396705315
2308,test_tables_struct,0.0,0.0,-0.3260524396705315
2309,test_tables_struct,0.0,0.0,-0.3260524396705315
2310,test_tables_struct,0.0,0.0,-0.3260524396705315
2311,test_tables_struct,0.0,0.0,-0.3260524396705315
2312,test_tables_struct,0.0,0.0,-0.3260524396705315
2313,test_tables_struct,0.0,0.0,-0.3260524396705315
2314,test_tables_struct,0.0,0.0,-0.3260524396705315
2315,test_tables_struct,0.0,0.0,-0.3260524396705315
2316,test_tables_struct,0.0,0.0,-0.3260524396705315
2317,test_tables_struct,0.0,0.0,-0.3260524396705315
2318,test_tables_struct,0.0,0.0,-0.3260524396705315
2319,test_tables_struct,0.0,0.0,-0.3260524396705315
2320,test_tables_struct,0.0,0.0,-0.3260524396705315
2321,test_tables_struct,0.0,0.0,-0.3260524396705315
2322,test_tables_struct,0.0,0.0,-0.3260524396705315
2323,test_tables_struct,0.0,0.0,-0.3260524396705315
2324,test_tables_struct,0.0,0.0,-0.3260524396705315
2325,test_tables_struct,0.0,0.0,-0.3260524396705315
2326,test_tables_struct,0.0,0.0,-0.3260524396705315
2327,test_tables_struct,0.0,0.0,-0.3260524396705315
2328,test_tables_struct,0.0,0.0,-0.3260524396705315
2329,test_tables_struct,0.0,0.0,-0.3260524396705315
2330,test_tables_struct,0.0,0.0,-0.3260524396705315
2331,test_tables_struct,0.0,0.0,-0.3260524396705315
2332,test_tables_struct,0.0,0.0,-0.3260524396705315
2333,test_tables_struct,0.0,0.0,-0.3260524396705315
2334,test_tables_struct,0.0,0.0,-0.3260524396705315
2335,test_tables_struct,0.0,0.0,-0.3260524396705315
2336,test_tables_struct,0.0,0.0,-0.3260524396705315
2337,test_tables_struct,0.0,0.0,-0.3260524396705315
2338,test_tables_struct,0.0,0.0,-0.3260524396705315
2339,test_tables_struct,0.0,0.0,-0.3260524396705315
2340,test_tables_struct,0.0,0.0,-0.3260524396705315
2341,test_tables_struct,0.0,0.0,-0.3260524396705315
2342,test_tables_struct,0.0,0.0,-0.3260524396705315
2343,test_tables_struct,0.0,0.0,-0.3260524396705315
2344,test_tables_struct,0.0,0.0,-0.3260524396705315
2345,test_tables_struct,0.0,0.0,-0.3260524396705315
2346,test_tables_struct,0.0,0.0,-0.3260524396705315
2347,test_tables_struct,0.0,0.0,-0.3260524396705315
2348,test_tables_struct,0.0,0.0,-0.3260524396705315
2349,test_tables_struct,0.0,0.0,-0.3260524396705315
2350,test_tables_struct,0.0,0.0,-0.3260524396705315
2351,test_tables_struct,0.0,0.0,-0.3260524396705315
2352,test_tables_struct,0.0,0.0,-0.3260524396705315
2353,test_tables_struct,0.0,0.0,-0.3260524396705315
2354,test_tables_struct,0.0,0.0,-0.3260524396705315
2355,test_tables_struct,0.0,0.0,-0.3260524396705315
2356,test_tables_struct,0.0,0.0,-0.3260524396705315
2357,test_tables_struct,0.0,0.0,-0.3260524396705315
2358,test_tables_struct,0.0,0.0,-0.3260524396705315
2359,test_tables_struct,0.0,0.0,-0.3260524396705315
2360,test_tables_struct,0.0,0.0,-0.3260524396705315
2361,test_tables_struct,0.0,0.0,-0.3260524396705315
2362,test_tables_struct,0.0,0.0,-0.3260524396705315
2363,test_tables_struct,0.0,0.0,-0.3260524396705315
2364,test_tables_struct,0.0,0.0,-0.3260524396705315
2365,test_tables_struct,0.0,0.0,-0.3260524396705315
2366,test_tables_struct,0.0,0.0,-0.3260524396705315
2367,test_tables_struct,0.0,0.0,-0.3260524396705315
2368,test_tables_struct,0.0,0.0,-0.3260524396705315
2369,test_tables_struct,0.0,0.0,-0.3260524396705315
2370,test_tables_struct,0.0,0.0,-0.3260524396705315
2371,test_tables_struct,0.0,0.0,-0.3260524396705315
2372,test_tables_struct,0.0,0.0,-0.3260524396705315
2373,test_tables_struct,0.0,0.0,-0.3260524396705315
2374,test_tables_struct,0.0,0.0,-0.3260524396705315
2375,test_tables_struct,0.0,0.0,-0.3260524396705315
2376,test_tables_struct,0.0,0.0,-0.3260524396705315
2377,test_tables_struct,0.0,0.0,-0.3260524396705315
2378,test_tables_struct,0.0,0.0,-0.3260524396705315
2379,test_tables_struct,0.0,0.0,-0.3260524396705315
2380,test_tables_struct,0.0,0.0,-0.3260524396705315
2381,test_tables_struct,0.0,0.0,-0.3260524396705315
2382,test_tables_struct,0.0,0.0,-0.3260524396705315
2383,test_tables_struct,0.0,0.0,-0.3260524396705315
2384,test_tables_struct,0.0,0.0,-0.3260524396705315
2385,test_tables_struct,0.0,0.0,-0.3260524396705315
2386,test_tables_struct,0.0,0.0,-0.3260524396705315
2387,test_tables_struct,0.0,0.0,-0.3260524396705315
2388,test_tables_struct,0.0,0.0,-0.3260524396705315
2389,test_tables_struct,0.0,0.0,-0.3260524396705315
2390,test_tables_struct,0.0,0.0,-0.3260524396705315
2391,test_tables_struct,0.0,0.0,-0.3260524396705315
2392,test_tables_struct,0.0,0.0,-0.3260524396705315
2393,test_tables_struct,0.0,0.0,-0.3260524396705315
2394,test_tables_struct,0.0,0.0,-0.3260524396705315
2395,test_tables_struct,0.0,0.0,-0.3260524396705315
2396,test_tables_struct,0.0,0.0,-0.3260524396705315
2397,test_tables_struct,0.0,0.0,-0.3260524396705315
2398,test_tables_struct,0.0,0.0,-0.3260524396705315
2399,test_tables_struct,0.0,0.0,-0.3260524396705315
2400,test_tables_struct,0.0,0.0,-0.3260524396705315
2401,test_tables_struct,0.0,0.0,-0.3260524396705315
2402,test_tables_struct,0.0,0.0,-0.3260524396705315
2403,test_tables_struct,0.0,0.0,-0.3260524396705315
2404,test_tables_struct,0.0,0.0,-0.3260524396705315
2405,test_tables_struct,0.0,0.0,-0.3260524396705315
2406,test_tables_struct,0.0,0.0,-0.3260524396705315
2407,test_tables_struct,0.0,0.0,-0.3260524396705315
2408,test_tables_struct,0.0,0.0,-0.3260524396705315
2409,test_tables_struct,0.0,0.0,-0.3260524396705315
2410,test_tables_struct,0.0,0.0,-0.3260524396705315
2411,test_tables_struct,0.0,0.0,-0.3260524396705315
2412,test_tables_struct,0.0,0.0,-0.3260524396705315
2413,test_tables_struct,0.0,0.0,-0.3260524396705315
2414,test_tables_struct,0.0,0.0,-0.3260524396705315
2415,test_tables_struct,0.0,0.0,-0.3260524396705315
2416,test_tables_struct,0.0,0.0,-0.3260524396705315
2417,test_tables_struct,0.0,0.0,-0.3260524396705315
2418,test_tables_struct,0.0,0.0,-0.3260524396705315
2419,test_tables_struct,0.0,0.0,-0.3260524396705315
2420,test_tables_struct,0.0,0.0,-0.3260524396705315
2421,test_tables_struct,0.0,0.0,-0.3260524396705315
2422,test_tables_struct,0.0,0.0,-0.3260524396705315
2423,test_tables_struct,0.0,0.0,-0.3260524396705315
2424,test_tables_struct,0.0,0.0,-0.3260524396705315
2425,test_tables_struct,0.0,0.0,-0.3260524396705315
2426,test_tables_struct,0.0,0.0,-0.3260524396705315
2427,test_tables_struct,0.0,0.0,-0.3260524396705315
2428,test_tables_struct,0.0,0.0,-0.3260524396705315
2429,test_tables_struct,0.0,0.0,-0.3260524396705315
2430,test_tables_struct,0.0,0.0,-0.3260524396705315
2431,test_tables_struct,0.0,0.0,-0.3260524396705315
2432,test_tables_struct,0.0,0.0,-0.3260524396705315
2433,test_tables_struct,0.0,0.0,-0.3260524396705315
2434,test_tables_struct,0.0,0.0,-0.3260524396705315
2435,test_tables_struct,0.0,0.0,-0.3260524396705315
2436,test_tables_struct,0.0,0.0,-0.3260524396705315
2437,test_tables_struct,0.0,0.0,-0.3260524396705315
2438,test_tables_struct,0.0,0.0,-0.3260524396705315
2439,test_tables_struct,0.0,0.0,-0.3260524396705315
2440,test_tables_struct,0.0,0.0,-0.3260524396705315
2441,test_tables_struct,0.0,0.0,-0.3260524396705315
2442,test_tables_struct,0.0,0.0,-0.3260524396705315
2443,test_tables_struct,0.0,0.0,-0.3260524396705315
2444,test_tables_struct,0.0,0.0,-0.3260524396705315
2445,test_tables_struct,0.0,0.0,-0.3260524396705315
2446,test_tables_struct,0.0,0.0,-0.3260524396705315
2447,test_tables_struct,0.0,0.0,-0.3260524396705315
2448,test_tables_struct,0.0,0.0,-0.3260524396705315
2449,test_tables_struct,0.0,0.0,-0.3260524396705315
2450,test_tables_struct,0.0,0.0,-0.3260524396705315
2451,test_tables_struct,0.0,0.0,-0.3260524396705315
2452,test_tables_struct,0.0,0.0,-0.3260524396705315
2453,test_tables_struct,0.0,0.0,-0.3260524396705315
2454,test_tables_struct,0.0,0.0,-0.3260524396705315
2455,test_tables_struct,0.0,0.0,-0.3260524396705315
2456,test_tables_struct,0.0,0.0,-0.3260524396705315
2457,test_tables_struct,0.0,0.0,-0.3260524396705315
2458,test_tables_struct,0.0,0.0,-0.3260524396705315
2459,test_tables_struct,0.0,0.0,-0.3260524396705315
2460,test_tables_struct,0.0,0.0,-0.3260524396705315
2461,test_tables_struct,0.0,0.0,-0.3260524396705315
2462,test_tables_struct,0.0,0.0,-0.3260524396705315
2463,test_tables_struct,0.0,0.0,-0.3260524396705315
2464,test_tables_struct,0.0,0.0,-0.3260524396705315
2465,test_tables_struct,0.0,0.0,-0.3260524396705315
2466,test_base_link,0.0,0.0,-0.3260524396705315
2467,test_base_link,0.0,0.0,-0.3260524396705315
2468,test_base_link,0.0,0.0,-0.3260524396705315
2469,test_base_link,0.0,0.0,-0.3260524396705315
2470,test_base_link,0.0,0.0,-0.3260524396705315
2471,test_base_link,0.0,0.0,-0.3260524396705315
2472,test_base_link,0.0,0.0,-0.3260524396705315
2473,test_base_link,0.0,0.0,-0.3260524396705315
2474,test_base_link,0.0,0.0,-0.3260524396705315
2475,test_base_link,0.0,0.0,-0.3260524396705315
2476,test_base_link,0.0,0.0,-0.3260524396705315
2477,test_base_link,0.0,0.0,-0.3260524396705315
2478,test_base_link,0.0,0.0,-0.3260524396705315
2479,test_base_link,0.0,0.0,-0.3260524396705315
2480,test_base_link,0.0,0.0,-0.3260524396705315
2481,test_base_link,0.0,0.0,-0.3260524396705315
2482,test_base_link,0.0,0.0,-0.3260524396705315
2483,test_base_link,0.0,0.0,-0.3260524396705315
2484,test_base_link,0.0,0.0,-0.3260524396705315
2485,test_base_link,0.0,0.0,-0.3260524396705315
2486,test_base_link,0.0,0.0,-0.3260524396705315
2487,test_base_link,0.0,0.0,-0.3260524396705315
2488,test_base_link,0.0,0.0,-0.3260524396705315
2489,test_base_link,0.0,0.0,-0.3260524396705315
2490,test_base_link,0.0,0.0,-0.3260524396705315
2491,test_base_link,0.0,0.0,-0.3260524396705315
2492,test_base_link,0.0,0.0,-0.3260524396705315
2493,test_base_link,0.0,0.0,-0.3260524396705315
2494,test_base_link,0.0,0.0,-0.3260524396705315
2495,test_base_link,0.0,0.0,-0.3260524396705315
2496,test_base_link,0.0,0.0,-0.3260524396705315
2497,test_base_link,0.0,0.0,-0.3260524396705315
2498,test_base_link,0.0,0.0,-0.3260524396705315
2499,test_base_link,0.0,0.0,-0.3260524396705315
2500,test_base_link,0.0,0.0,-0.3260524396705315
2501,test_base_link,0.0,0.0,-0.3260524396705315
2502,test_base_link,0.0,0.0,-0.3260524396705315
2503,test_base_link,0.0,0.0,-0.3260524396705315
2504,test_base_link,0.0,0.0,-0.3260524396705315
2505,test_base_link,0.0,0.0,-0.3260524396705315
2506,test_base_link,0.0,0.0,-0.3260524396705315
2507,test_base_link,0.0,0.0,-0.3260524396705315
2508,test_base_link,0.0,0.0,-0.3260524396705315
2509,test_base_link,0.0,0.0,-0.3260524396705315
2510,test_base_link,0.0,0.0,-0.3260524396705315
2511,test_base_link,0.0,0.0,-0.3260524396705315
2512,test_base_link,0.0,0.0,-0.3260524396705315
2513,test_base_link,0.0,0.0,-0.3260524396705315
2514,test_base_link,0.0,0.0,-0.3260524396705315
2515,test_base_link,0.0,0.0,-0.3260524396705315
2516,test_base_link,0.0,0.0,-0.3260524396705315
2517,test_base_link,0.0,0.0,-0.3260524396705315
2518,test_base_link,0.0,0.0,-0.3260524396705315
2519,test_base_link,0.0,0.0,-0.3260524396705315
2520,test_base_link,0.0,0.0,-0.3260524396705315
2521,test_base_link,0.0,0.0,-0.3260524396705315
2522,test_base_link,0.0,0.0,-0.3260524396705315
2523,test_base_link,0.0,0.0,-0.3260524396705315
2524,test_base_link,0.0,0.0,-0.3260524396705315
2525,test_base_link,0.0,0.0,-0.3260524396705315
2526,test_base_link,0.0,0.0,-0.3260524396705315
2527,test_base_link,0.0,0.0,-0.3260524396705315
2528,test_base_link,0.0,0.0,-0.3260524396705315
2529,test_base_link,0.0,0.0,-0.3260524396705315
2530,test_base_link,0.0,0.0,-0.3260524396705315
2531,test_base_link,0.0,0.0,-0.3260524396705315
